url,region,price,year,manufacturer,model,condition,fuel,odometer,transmission,drive,type,description,state,lat,long,posting_date,vehicle_age,vehicle_label,market_median_price,deal_score
https://bozeman.craigslist.org/ctd/d/coeur-alene-2019-volkswagen-tiguan-awd/7306771649.html,bozeman,28998,2019.0,volkswagen,tiguan,,gas,27506.0,manual,4wd,suv,"For more information on this Volkswagen and to access a complimentary CARFAX vehicle history report, copy this link into your browser: http://atmxi.com/991597/2807449I228 -------------------------------------------------------------------------------------------------------------📲 CALL OR TEXT US (4",mt,47.696062,-116.781406,2021-04-14T11:46:26-0600,6.0,2019 Volkswagen Tiguan,25499.5,-3498.5
https://desmoines.craigslist.org/ctd/d/des-moines-2007-subaru-outback-awd/7316702052.html,des moines,5900,2007.0,subaru,outbback awd,excellent,gas,148165.0,automatic,4wd,hatchback,"Just in is this 2 owner, super clean, 2007 Subaru Outback AWD in very nice condition.  Features of this Outback include; 2.5L 4 cylinder with an automatic transmission, alloy wheels with great tires, cloth interior in super shape, heated front seats, power windows, power locks, power mirrors, premiu",ia,41.56741,-93.703058,2021-05-04T09:30:52-0500,18.0,2007 Subaru Outbback Awd,5900.0,0.0
https://stlouis.craigslist.org/ctd/d/saint-louis-2018-acura-mdx-sh-awd/7312353125.html,"st louis, mo",32990,2018.0,acura,mdx sh-awd w/technology,good,gas,31967.0,other,,other,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",il,38.63,-90.24,2021-04-25T11:01:07-0500,7.0,2018 Acura Mdx Sh-Awd W/Technology,34990.0,2000.0
https://bend.craigslist.org/ctd/d/bend-2014-ford-350-xlt/7316247087.html,bend,38977,2014.0,ford,f-350,excellent,diesel,72110.0,automatic,4wd,pickup,"2014 Ford F-350_ F350_ f350_ F 350_ XLT Pickup   Ready To Upgrade Your Ride Today? We Make It Fast & Easy!Call (or text) ☏ (503) 769−4747  Thomason Ford 1080 SE 3rd St, Bend, OR 97702Copy & Paste the URL belowto view more information!http://thomasonford.com   			Year : 2014				Make : Ford				Model :",or,44.039006,-121.303704,2021-05-03T09:15:22-0700,11.0,2014 Ford F-350,39995.0,1018.0
https://madison.craigslist.org/ctd/d/center-point-2002-chevrolet-tahoe-4dr/7306387803.html,madison,5900,2002.0,chevrolet,tahoe,good,gas,178005.0,automatic,4wd,wagon,"2002 Chevrolet Tahoe 4dr 1500 4WD LT - $5,900 Drive it home today. Call (Or Text) us now!! 319-343-0996 Corn Fed Automotive Center 209 Franklin St, Center Point, IA 52213  Copy & Paste the URL below to view more information! http://cornfedautomotive.com/2002-Chevrolet-Tahoe/Used-Wagon/CenterPoint-IA",wi,42.1898,-91.7758,2021-04-13T16:26:18-0500,23.0,2002 Chevrolet Tahoe,4999.5,-900.5
https://fayetteville.craigslist.org/ctd/d/fayetteville-2011-chevy-chevrolet/7311269395.html,fayetteville,38590,2011.0,chevrolet,corvette grand sport,good,gas,30237.0,other,rwd,other,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",nc,35.05,-78.87,2021-04-23T08:21:26-0400,14.0,2011 Chevrolet Corvette Grand Sport,38590.0,0.0
https://lansing.craigslist.org/ctd/d/chesaning-2014-chevrolet-silverado-1500/7304223885.html,lansing,13995,2014.0,chevrolet,silverado 1500,,gas,207223.0,automatic,,,"WE HAVE OVER 350 VEHICLES IN STOCK!   View Our Entire Inventory at WWW.SHOWCASEAUTOSALESLLC.COM   PLEASE REACH US AT (989) 845-1091.  ANY SALESMAN WILL BE AVAILABLE TO HELP YOU, WE WORK AS A TEAM TO PROVIDE A GREAT CUSTOMER EXPERIENCE!    Year: 2014  Make: Chevrolet  Model: Silverado 1500  Trim: 4WD",mi,43.1824,-84.1122,2021-04-09T12:51:38-0400,11.0,2014 Chevrolet Silverado 1500,25995.0,12000.0
https://mohave.craigslist.org/ctd/d/lake-havasu-city-2008-nissan-titan/7309836851.html,mohave county,12500,2008.0,nissan,titan,,gas,112000.0,automatic,,,"NOT A DEALER - PRIVATE PARTY LOT  FOR SALE BY OWNER, NO SALES TAX  Come see it at London Bridge Park N Sell located at 92 N. Lake Havasu Ave. Across from CVS   For sale 2008 NISSAN TITAN  Vehicle Information Price: $12500.00 Mileage: 112000 Transmission: AUTO Engine: 5.6 V8   Dealership Information ",az,34.4814,-114.3483,2021-04-20T08:53:59-0700,17.0,2008 Nissan Titan,12247.5,-252.5
https://philadelphia.craigslist.org/ctd/d/philadelphia-2019-chevy-chevrolet/7313821954.html,philadelphia,34590,2019.0,chevrolet,silverado 1500 ld,good,gas,22722.0,other,4wd,pickup,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",pa,39.95,-75.16,2021-04-28T11:01:48-0400,6.0,2019 Chevrolet Silverado 1500 Ld,36292.5,1702.5
https://capecod.craigslist.org/ctd/d/hyannis-2015-hyundai-sonata-sport/7315301587.html,cape cod / islands,9995,2015.0,hyundai,sonata,excellent,gas,118361.0,automatic,fwd,sedan,"*** 2015 HYUNDAI SONATA SPORT ***  ●Mileage: 118,361 ●Exterior: Blue  ●Engine: 2.4 L ●Interior: Tan  ●Transmission: Automatic ●Fuel Type: Gasoline   💲💲💲 Financing Options Available For Any Credit 💲💲💲  For more information please call ☎ 508-827-4795 OR Text 617-852-4380  👉 Go to : WWW.AUTOCAPECARS.CO",ma,41.664692,-70.290306,2021-05-01T11:10:35-0400,10.0,2015 Hyundai Sonata,12491.0,2496.0
https://scranton.craigslist.org/ctd/d/scranton-2019-subaru-forester-sport-suv/7314516668.html,scranton / wilkes-barre,29990,2019.0,subaru,forester sport suv 4d,good,other,15795.0,other,,hatchback,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",pa,41.4,-75.66,2021-04-29T16:51:37-0400,6.0,2019 Subaru Forester Sport Suv 4D,29990.0,0.0
https://nh.craigslist.org/ctd/d/hampton-2015-toyota-prius-iv-four-all/7314908339.html,new hampshire,13990,2015.0,toyota,prius iv,excellent,hybrid,87216.0,automatic,fwd,,2015 Toyota Prius IV Four www.pbsautovillage.com Please ask for Craigs Department (603)926-9500  Financing Available Good Credit = Lowest Rates Available Self Employed with Not So Good Credit: No Problem Sub Prime Credit? We Can Help  We Buy Cars and Trucks! Texting on my cell: (603)502-4466  2-Owne,nh,42.921166,-70.858375,2021-04-30T13:48:42-0400,10.0,2015 Toyota Prius Iv,13990.0,0.0
https://orangecounty.craigslist.org/ctd/d/marina-del-rey-2011-audi-r8-2dr-coupe/7316164924.html,orange county,68750,2011.0,audi,r8,,gas,55293.0,automatic,,coupe,"2011 *Audi* *R8* 2dr Coupe Automatic quattro 4.2L - $68,750Call Us Today! 844-402-4418Text Us Today! 844-580-5994	 Audi_ R8_ For Sale by Luxury Auto Leasing See all posts from this dealer:   losangeles.craigslist.org/search/ctd?query=844+402+4418	   Vehicle Description For This *Audi* *R8*BUY AND DR",ca,33.986887,-118.444946,2021-05-03T07:00:24-0700,14.0,2011 Audi R8,68750.0,0.0
https://anchorage.craigslist.org/cto/d/anchorage-2008-jeep-liberty-4x4/7316586583.html,anchorage / mat-su,5500,2008.0,jeep,liberty sport 4x4,excellent,gas,190000.0,automatic,4wd,suv,"2008 Jeep liberty 4x4, Clean, Automatic Transmission, power windows, power Seat, Am Fm Stereo, Cruise control, 190 K MLS. Runs & drive great, New Tires. Call or text me at (907)342- seven 363.tx",ak,61.1194,-149.8974,2021-05-03T19:47:12-0800,17.0,2008 Jeep Liberty Sport 4X4,8299.5,2799.5
https://sarasota.craigslist.org/ctd/d/sarasota-2017-dodge-grand-caravan/7310245618.html,sarasota-bradenton,26900,2017.0,dodge,grand caravan gt,excellent,gas,38891.0,automatic,,van,"2017 Dodge Grand Caravan *Wheelchair Van* *Handicap Van*38,891 mi. - Automatic - 2D Van/Minivan - 6 Cyl - FWD: Front Wheel Drive - VIN# 2C4RDGEG7HR807238 - STK# HR807238Ability Center         Call (941) 300-4100www.abilitycenter.com         Address: 5611 S. Tamiami Trail, Sarasota, FL 34231This is a",fl,27.270402,-82.530222,2021-04-21T08:01:32-0400,8.0,2017 Dodge Grand Caravan Gt,15495.0,-11405.0
https://worcester.craigslist.org/ctd/d/worcester-2016-chevy-chevrolet-colorado/7316774971.html,worcester / central ma,29990,2016.0,chevrolet,colorado extended cab,good,gas,17302.0,other,4wd,pickup,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",ma,42.26,-71.8,2021-05-04T12:30:55-0400,9.0,2016 Chevrolet Colorado Extended Cab,29990.0,0.0
https://redding.craigslist.org/ctd/d/anderson-2003-ford-expedition-4x4-third/7315205809.html,redding,7903,2003.0,ford,expedition,excellent,gas,117688.0,automatic,4wd,suv,THIS ONE IS IN OUTSTANDING  CONDITION WITH VERY LOW MILES FOR ITS AGE. NORMALLY WE SELL THESE WITH 250K PLUS MILES. THIS IS ONE OF THE BEST YEARS FOR THESE. ITS 4X4 AND HAS LOTS OF ROOM FOR YOUR FAMILY AND WITH THESE LOW MILE IT WILL LAST YOU FOR A LONG TIME AND MANY MORE MILES TO COME. PRICE PLUS T,ca,40.4574,-122.3282,2021-05-01T02:27:56-0700,22.0,2003 Ford Expedition,4747.5,-3155.5
https://fortcollins.craigslist.org/ctd/d/evans-2016-bmw-series-320i-xdrive-sedan/7308554286.html,fort collins / north co,14921,2016.0,bmw,3 series 320i xdrive,good,other,75992.0,automatic,,sedan,"2016 *BMW*  *3 Series* 320i xDrive  sedan - Stock #MC526460A Greeley Nissan VW970-344-9766 - Call now for your best deal!Why Shop With Us?Welcome to Greeley Nissan. Based in Greeley, Colorado, our team is committed to finding a vehicle that suits your lifestyle and sticks with you every step of the ",co,40.39442,-104.736165,2021-04-17T18:10:51-0600,9.0,2016 Bmw 3 Series 320I Xdrive,14921.0,0.0
https://madison.craigslist.org/ctd/d/cross-plains-2008-chevrolet-silverado/7307035274.html,madison,18980,2008.0,chevrolet,silverado,excellent,gas,90254.0,automatic,4wd,pickup,"2008 CHEVROLET SILVERADO 1500    Call Incredible Cars @ 608-798-0333 for an appointment or with questions!  Our Dealership is just West of Middleton, a short drive from Madison, as the Town of Cross Plains borders the Town of Verona and Town of Middleton. Heading to the Shoebox in Black Earth? We're",wi,43.110508,-89.642193,2021-04-14T22:07:04-0500,17.0,2008 Chevrolet Silverado,12996.0,-5984.0
https://siouxfalls.craigslist.org/ctd/d/strasburg-2011-gmc-acadia-awd-4dr-slt1/7313375548.html,sioux falls / se sd,8250,2011.0,gmc,acadia,excellent,gas,124788.0,automatic,4wd,suv,"2011 *** GMC Acadia AWD 4dr SLT1 SUV ***    $-Repairable Vehicles, Your Avenue To Huge Savings-$Call ☏ (701) 336−7563  Kens Auto Inc. 95 North 2nd St, Strasburg, ND 58573Copy & Paste the URL belowto view more information!http://repairableautos.com    			Year : 2011				Make : GMC				Model : Acadia			",sd,46.136393,-100.169313,2021-04-27T11:31:40-0500,14.0,2011 Gmc Acadia,9497.0,1247.0
https://kpr.craigslist.org/ctd/d/pasco-lifted-2014-jeep-wrangler-sport/7311006628.html,kennewick-pasco-richland,27999,2014.0,jeep,lifted wrangler sport 4x4,,gas,58911.0,manual,4wd,suv,"2014 Jeep Wrangler Sport 4x4 **Clean Carfax Lifted 4x4 SUV With Premium Wheels!**  WANT TO FIND OUT MORE ABOUT THIS VEHICLE? Copy the link below and paste it into your browser:  https://www.nwmsrocks.com/i/125755  📱 or Text ""82941"" to 509-412-3404     We've got experts standing by for you, call 509-",wa,46.234838,-119.128015,2021-04-22T12:35:52-0700,11.0,2014 Jeep Lifted Wrangler Sport 4X4,27999.0,0.0
https://kpr.craigslist.org/cto/d/kennewick-great-student-commuter-car/7312688289.html,kennewick-pasco-richland,3000,2009.0,chevrolet,cobalt,good,gas,190270.0,automatic,,coupe,"Great car with a few minor problems. Driver side headlight assembly needs fixed, crack in windshield (not in the way), a/c needs fixed. But runs great.",wa,46.2352,-119.2262,2021-04-26T00:16:47-0700,16.0,2009 Chevrolet Cobalt,3900.0,900.0
https://springfieldil.craigslist.org/ctd/d/springfield-2013-nissan-sentra-sedan-4d/7303594951.html,springfield,10990,2013.0,nissan,sentra s sedan 4d,good,gas,81557.0,other,fwd,sedan,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",il,39.78,-89.64,2021-04-08T08:51:08-0500,12.0,2013 Nissan Sentra S Sedan 4D,10990.0,0.0
https://albany.craigslist.org/ctd/d/albany-2011-infiniti-g37-sport-coupe-2d/7311560166.html,albany,18990,2011.0,infiniti,g g37 sport coupe 2d,good,gas,65693.0,manual,rwd,coupe,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",ny,42.66,-73.79,2021-04-23T16:41:02-0400,14.0,2011 Infiniti G G37 Sport Coupe 2D,18990.0,0.0
https://newjersey.craigslist.org/ctd/d/paterson-2017-ford-series-chassis-buy/7310844523.html,north jersey,10500,2017.0,ford,e-450,,gas,72180.0,,,other,"2017 Ford E-Series Chassis     Offered by: Paterson Car Emporium — (973) 310-6641  — $10,500       Paterson Car Emporium    Year: 2017 Make: Ford Model: E-Series Chassis  VIN: 1FDFE4FS6HDC68496  Stock #: PCE8496 Condition: Used Mileage: 72,180  Exterior: White  Interior: Gray  Body: Chassis  Transmi",nj,40.92015,-74.19396,2021-04-22T11:15:26-0400,8.0,2017 Ford E-450,10500.0,0.0
https://semo.craigslist.org/ctd/d/park-hills-2018-ford-150-supercrew-fx4/7312610089.html,southeast missouri,37977,2018.0,ford,f-150,,gas,55260.0,automatic,4wd,pickup,"CarSmart of FarmingtonAsk for: Call Or Text☎ (573) 518-53094854 US-67 Farmington, MO 63640Good Credit? Bad Credit? No Problem!Copy and paste link below to see vehicle details:https://csfm.sale/CC1599Copy and paste link below to Get Pre-Qualified In Seconds!http://csfm.sale/Pre-Approval-cl ?	Financin",mo,37.820812,-90.45772,2021-04-25T19:34:01-0500,7.0,2018 Ford F-150,37995.0,18.0
https://honolulu.craigslist.org/oah/ctd/d/honolulu-2017-lexus-es-es-350-fwd-great/7313676842.html,hawaii,30900,2017.0,lexus,es,,gas,42186.0,automatic,fwd,sedan,"2017 Lexus ES ES 350 FWD     Offered by: Auto X-Change — (808) 518-3363 — $30,900     Visit our website  www.autoxchangeinc.com  for more information and photos on this or any other of our vehicles or call us today for a test drive 808-593-0599.   Auto X-Change    Year: 2017 Make: Lexus Model: ES Se",hi,21.293854,-157.837158,2021-04-27T16:44:23-1000,8.0,2017 Lexus Es,28250.0,-2650.0
https://sarasota.craigslist.org/ctd/d/sarasota-2012-chevrolet-camaro-1lt/7309467761.html,sarasota-bradenton,11300,2012.0,chevrolet,camaro,,gas,131632.0,automatic,rwd,coupe,"This 2012 Chevrolet Camaro 1LT has been SOLD but call or text us at        ☎ (941) 259-0627to learn about other great vehicles in stock...or paste the link below to see all of our inventory on Craigslist:        ▶ http://aswt.co/btovy2012 Chevrolet Camaro 1LT -- $11,300       ☎ Call: (941) 259-0627 ",fl,27.329701,-82.530265,2021-04-19T16:31:55-0400,13.0,2012 Chevrolet Camaro,14417.0,3117.0
https://houston.craigslist.org/ctd/d/houston-2015-jeep-grand-cherokee/7315238741.html,houston,23491,2015.0,jeep,grand cherokee,,gas,52593.0,automatic,rwd,suv,Most common questions about this vehicle:  Want to confirm availability and current vehicle location? Would you like to have the most updated Carfax sent to you? We can send specific photos of the vehicle to you. Would you like to request service history and maintenance performed? Do you want to sch,tx,29.618349,-95.192034,2021-05-01T07:50:24-0500,10.0,2015 Jeep Grand Cherokee,20992.5,-2498.5
https://omaha.craigslist.org/ctd/d/gretna-2019-hyundai-santa-fe/7311930929.html,omaha / council bluffs,21988,2019.0,hyundai,santa fe,,gas,42300.0,automatic,,,"Free Delivery Within 400 MilesNO REASONABLE OFFERS REFUSEDShop Indoors, Heated Showroom!!!PERSONAL DE HABLA HISPANApregunta por Rosendo Robleswww.gretnaauto.com1-800-BUY-ACARGood Credit Bad Credit Our Goal is 100 Percent ApprovalWe offer WarrantiesFinancingHeated Indoor ShowroomComfortable Waiting A",ia,41.1345,-96.2458,2021-04-24T12:04:05-0500,6.0,2019 Hyundai Santa Fe,21978.0,-10.0
https://jacksonville.craigslist.org/ctd/d/decatur-2006-nissan-altimaruns/7308154400.html,jacksonville,2600,2006.0,nissan,altima,good,gas,150000.0,automatic,fwd,sedan,"2006 Nissan Altima ...automatic transmission , gas saver, 4 cylinders, cold Ac and hot heat, cd player , nice inside out, clean title, passed emission with flying colors , runs like a champ . Will sell fast ....pls call TONY RIGHT NOW @ 678 755 0651   WE ARE LIQUIDATING ALL OUR INVENTORY, HONDA , TO",fl,33.6954,-84.2489,2021-04-17T07:32:42-0400,19.0,2006 Nissan Altima,2600.0,0.0
https://rochester.craigslist.org/cto/d/webster-2011-subaru-impreza/7302047063.html,rochester,5500,2011.0,subaru,impreza,good,gas,111000.0,manual,4wd,sedan,"2011 subaru impreza 111k miles $6,200  Kbb value  $4,289- $6,734 4cyl engine manual transmission awd 2020- 100,000 mile maintinence completed. Brakes, exhaust system, cooling system and tires all replaced or serviced in last 6 months.  22/28mpg   Purchased from simmons rockwell in 2014 (33k miles). ",ny,43.2196,-77.4616,2021-04-05T10:47:12-0400,14.0,2011 Subaru Impreza,7995.0,2495.0
https://southjersey.craigslist.org/ctd/d/trenton-2005-dodge-dakota-st-4wd-4dr/7311802921.html,south jersey,5000,2005.0,dodge,dakota,,gas,148630.0,automatic,4wd,truck,"This 2005 Dodge Dakota ST 4WD 4dr Club Cab SB has been SOLD but call or text us at        ☎ (732) 724-2445to learn about other great vehicles in stock...or paste the link below to see all of our inventory on Craigslist:        ▶ http://aswt.co/csp4o  2005 Dodge Dakota ST 4WD 4dr Club Cab SB -- $$5,0",nj,40.18157,-74.663384,2021-04-24T09:14:39-0400,20.0,2005 Dodge Dakota,6000.0,1000.0
https://bakersfield.craigslist.org/ctd/d/bakersfield-2017-lexus-rx-rx-450h-sport/7316349585.html,bakersfield,37990,2017.0,lexus,rx 450h sport utility 4d,good,other,32878.0,other,,other,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",ca,35.38,-119.02,2021-05-03T11:51:17-0700,8.0,2017 Lexus Rx 450H Sport Utility 4D,37990.0,0.0
https://portland.craigslist.org/clc/ctd/d/lynnwood-2012-ram-3500-diesel-4x4-4wd/7316572581.html,portland,48999,2012.0,ram,3500 slt,,diesel,68484.0,automatic,4wd,truck,"FREE SHIPPING TO OREGONASK US HOW IT WORKSCALL OR TEXT 503-479-4029⭐ Lots of TRUCK'S in stock🚗 Live Walkarounds available Text ""video walkaround 318637""to 503-479-4029 to receive a link✅ ASK ABOUT OUR ""NO OBLIGATION""✔ DELAVERY SERVICEWE PAY  UP TO $150 FOR YOUR TRAVEL EXPENSEOR WE CAN DELIVER✔ Buy W",or,47.81247,-122.32164,2021-05-03T19:47:24-0700,13.0,2012 Ram 3500 Slt,35903.0,-13096.0
https://charlotte.craigslist.org/cto/d/lancaster-2020-chevy-silverado-x4-low/7315879365.html,charlotte,38500,2020.0,chevrolet,silverado 1500,good,gas,35100.0,automatic,4wd,,"2020 Chevrolet Silverado 1500 LT Doubled Cab 5.3 V8 engine  35,100 miles Automatic transmission  4x4 Power windows and doors  Bluetooth  Back up camera  Cruise control  Good tires Looks and runs great! Call or text  show contact info",nc,34.749,-80.7616,2021-05-02T15:22:12-0400,5.0,2020 Chevrolet Silverado 1500,41995.0,3495.0
https://beaumont.craigslist.org/ctd/d/beaumont-2018-vw-volkswagen-tiguan-20t/7314505918.html,beaumont / port arthur,24590,2018.0,volkswagen,tiguan 2.0t sel sport,good,gas,39802.0,other,fwd,other,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",tx,30.08,-94.14,2021-04-29T15:31:27-0500,7.0,2018 Volkswagen Tiguan 2.0T Sel Sport,24590.0,0.0
https://modesto.craigslist.org/ctd/d/modesto-2014-toyota-corolla-lsedan-4a-a/7311383599.html,modesto,7995,2014.0,toyota,corolla lsedan 4a,excellent,gas,185739.0,automatic,,sedan,"2014 Toyota Corolla LSedan 4A 4 A 4-A PRICED TO SELL!185,739 mi. - Automatic - 4D Sedan - 4 Cyl - FWD: Front Wheel Drive - VIN# 5YFBURHE0EP141262 - STK# 1710MY CAR PLUS CENTER INC         Call or Text (209) 255-6855www.modestocarplus.com         Address: 1234 Yosemite Blvd, Modesto, CA 95354The auto",ca,37.637869,-120.975297,2021-04-23T09:03:10-0700,11.0,2014 Toyota Corolla Lsedan 4A,7995.0,0.0
https://monterey.craigslist.org/ctd/d/monterey-2014-lexus-is-is-350-sedan-4d/7310338464.html,monterey bay,25990,2014.0,lexus,is 350 sedan 4d,good,gas,45532.0,other,rwd,sedan,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",ca,36.6,-121.88,2021-04-21T08:20:50-0700,11.0,2014 Lexus Is 350 Sedan 4D,26590.0,600.0
https://cleveland.craigslist.org/ctd/d/north-ridgeville-2014-chrysler-town-and/7303732622.html,cleveland,6995,2014.0,chrysler,town and country,excellent,gas,192005.0,automatic,rwd,van,"2014 CHRYSLER TOWN AND COUNTRY TOURING LO VAN,BEAUTIFUL VAN READY TO TRAVEL,ROOM FOR THE WHOLE FAMILY,BEAUTIFUL RUBY RED WITH TAN LEATHER INTERIOR,3 ROW SEAT,LOADED,ALLOY WHEELS,SPOTLESS IN AND OUT,,HURRY IN IT WILL SELL FAST..",oh,41.3964,-82.0033,2021-04-08T13:28:24-0400,11.0,2014 Chrysler Town And Country,11700.0,4705.0
https://holland.craigslist.org/cto/d/holland-2008-audi-a4-b7-20t-needs-new/7315190494.html,holland,4300,2008.0,audi,a4 b7 2.0t quattro,fair,gas,157000.0,manual,4wd,sedan,"DOES NOT RUN AT THE MOMENT  Its a 2008 Audi A4 B7 2.0T Quattro 6 speed manual transmission THAT NEEDS A CLUTCH REPLACEMENT!!!  The car itself has 157k miles on it now. The engine was replaced last summer when the car had 154k miles on it, with a motor that had 89k miles on it. So the engine now has ",mi,42.7692,-86.1164,2021-05-01T02:03:41-0400,17.0,2008 Audi A4 B7 2.0T Quattro,4300.0,0.0
https://norfolk.craigslist.org/ctd/d/virginia-beach-2015-chevy-captiva-ltz/7313435897.html,norfolk / hampton roads,10190,2015.0,chevrolet,captiva,,gas,101230.0,automatic,,,"2015 CHEVROLET CAPTIVA    LOOKING FOR A SMALL, RELIBLE AND AFFORDABLE  SUV?............ 2015 CHEVY CAPTIVA LTZ.  SOUTHERN VEHICLE - CARFAX CERTIFED  THIS CAPTIVA COMES WITH THE LTZ PACKAGE. EQUIPPED WITH: NAVIGATION, HEATED LEATHER SEATS, STEERING WHEEL AUDIO CONTROLS, POWER SEATS, POWER WINDOWS and",va,36.844203,-76.034703,2021-04-27T14:06:13-0400,10.0,2015 Chevrolet Captiva,10592.5,402.5
https://cnj.craigslist.org/cto/d/trenton-2010-dodge-charger-sxt/7312089574.html,central nj,5300,2010.0,dodge,charger,good,gas,150000.0,automatic,rwd,sedan,"Well kept and maintained  New front end put in last year New brakes Weather tech floor mats Upgraded speakers  Clean interior, non smoker",nj,40.221825,-74.671958,2021-04-24T17:33:55-0400,15.0,2010 Dodge Charger,8995.0,3695.0
https://denver.craigslist.org/ctd/d/denver-2014-bmw-series-428i-coupe-2d/7316692010.html,denver,22590,2014.0,bmw,4 series 428i coupe 2d,good,gas,27886.0,other,rwd,coupe,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",co,39.76,-104.87,2021-05-04T08:12:27-0600,11.0,2014 Bmw 4 Series 428I Coupe 2D,21590.0,-1000.0
https://newyork.craigslist.org/lgi/ctd/d/ronkonkoma-2019-ford-ranger-supercrew/7316464742.html,new york city,38990,2019.0,ford,ranger supercrew lariat,good,gas,16101.0,other,4wd,pickup,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",ny,40.8,-73.12,2021-05-03T18:11:08-0400,6.0,2019 Ford Ranger Supercrew Lariat,38990.0,0.0
https://abilene.craigslist.org/ctd/d/sweetwater-2006-ford-250-xlt/7306113817.html,abilene,16998,2006.0,ford,f-250,,diesel,96734.0,automatic,rwd,truck,"Stanley Ford Sweetwater address:    603 Southwest Georgia Ave Sweetwater TX, 79556phone:      ☎ (844) 983-3001 ext 18text:       Text 18 to (844) 983-3001 for more details  link:       http://25049.cleancarsorg.com/p/44877771/2/22288907/18  contact:    Marcus Miller   2006 FORD F-250 XLT Vehicle Inf",tx,32.447591,-100.408954,2021-04-13T08:58:55-0500,19.0,2006 Ford F-250,13000.0,-3998.0
https://treasure.craigslist.org/ctd/d/atlanta-2017-dodge-charger-t-scat-pack/7304583504.html,treasure coast,37990,2017.0,dodge,charger r/t scat pack,good,gas,25957.0,automatic,rwd,sedan,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house, w",fl,33.7865,-84.4454,2021-04-10T07:20:58-0400,8.0,2017 Dodge Charger R/T Scat Pack,37990.0,0.0
https://honolulu.craigslist.org/oah/cto/d/kapolei-2007-honda-civic-4dr-si-6spd/7315496181.html,hawaii,8200,2007.0,honda,civic,excellent,gas,115000.0,manual,fwd,sedan,"07 HONDA CIVIC SI SEDAN 6SPD, 2.0 VTEC, COLD A/C 115K ORIG MILES,  ADJ PERFORMANCE SUSP CAMBER KITS, ALIGNED PERFORMANCE CLUTCH GOOD BRAKES, FAIRLY NEW TIRES ON OEM ALLOY RIMS, NEW OIL, WATER AND BATTERY VERY CLEAN INT/EXT NEW COMPLETE PAINT JOB RUNS EXCELLENT W NO ISSUES CURRENT REG/NEW SAFETY SERI",hi,21.3274,-158.0103,2021-05-01T10:45:44-1000,18.0,2007 Honda Civic,5990.0,-2210.0
https://omaha.craigslist.org/ctd/d/omaha-2016-subaru-outback-4dr-wagon-h4/7314356233.html,omaha / council bluffs,14945,2016.0,subaru,outback,,gas,49758.0,automatic,,sedan,"2016 *Subaru* *Outback* 4dr Wagon H4 Automatic 2.5i Premium Sedan - $14,945CALL or TEXT+1 402-566-5734Subaru_ Outback_ For Sale by The Internet Car Lot OmahaFINANCING AVAILABLE! Get PRE-APPROVED on our Website Now For More Pictures and Details Visithttp://TheInternetCarLot.com  Vehicle Description F",ia,41.207382,-96.023096,2021-04-29T11:15:59-0500,9.0,2016 Subaru Outback,16000.0,1055.0
